"who","color","heading","xcor","ycor","hidden.","this.district.cand","incumbent.","valence","util.temp","position.obs.d1","position.obs.d2","position.obs.d3","position.obs.last.d1","position.obs.last.d2","position.obs.last.d3"
"43270","15","261","-1.066401436","-0.81585097","TRUE","149","FALSE","0.197737283","9.218070895","-1.066401435692353","-0.8158509701281916","-11.59774725857962","-3.339165637784398","0.8026413047822696","-3.6550284049750967"
"43271","15","39","0.890032702","-1.427627985","TRUE","164","FALSE","0.446887925","0.694064141","0.8900327023599153","-1.4276279854671046","-1.5160414546060423","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43272","15","39","1.726371329","-8.447981889","TRUE","3","FALSE","0.619693775","2.438316893","1.7263713292479164","-8.447981889185252","4.170396257460915","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43273","15","39","3.179574992","-3.545679779","TRUE","60","FALSE","0.446887925","0.694064141","3.1795749923878107","-3.5456797789533026","-1.9115262360825096","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43274","15","39","2.433538322","5.604206734","TRUE","142","FALSE","0.187093842","1.679703815","2.433538322009803","5.604206734335886","2.6827345757664136","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43275","15","39","2.016799838","-4.21222541","TRUE","67","FALSE","0.971712809","1.220937824","2.016799838008764","-4.212225409903893","4.1155158829258145","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43276","15","39","1.380260983","-2.132813523","TRUE","9","FALSE","0.355527351","2.392067194","1.3802609830850434","-2.132813523396576","2.2693310653917234","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43277","15","39","-1.458321556","-7.379241675","TRUE","141","FALSE","0.392835618","1.752852352","-1.458321555987185","-7.37924167494291","-1.9183793195740488","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43278","15","39","3.787758467","-6.183432886","TRUE","177","FALSE","1.166328253","1.552697057","3.7877584668447772","-6.183432885726271","-0.24796122644864982","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43279","15","39","1.884471894","-1.081852276","TRUE","186","FALSE","0.329011626","2.197060316","1.884471893916152","-1.0818522761437508","-0.05984032361256375","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43280","15","39","2.617977487","0.154049095","TRUE","175","FALSE","0.294759252","1.21026393","2.6179774866344694","0.1540490953862279","1.457053283650181","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43281","15","39","1.075555025","-3.30323411","TRUE","161","FALSE","0.327134921","2.369674145","1.0755550247591579","-3.3032341102710574","3.9281874173106637","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43282","15","39","2.889956074","-6.30539095","TRUE","52","FALSE","0.916438403","0.7065064","2.8899560741323858","-6.305390949939922","-1.6817311721172223","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43283","15","261","-3.514207669","-2.694543815","TRUE","33","FALSE","0.196183855","3.812989974","-3.5142076688087487","-2.6945438146676923","-5.231273911130242","-3.339165637784398","0.8026413047822696","-3.6550284049750967"
"43284","15","39","3.371078389","-1.190335506","TRUE","128","FALSE","0.379879368","0.951511815","3.3710783886957008","-1.1903355062567957","-2.275065196924824","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43285","15","39","4.371141365","-4.379630636","TRUE","30","FALSE","0.856827254","1.82290149","4.371141364818935","-4.379630636165578","-0.7225440376719565","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43286","15","39","0.949545231","-8.341726274","TRUE","6","FALSE","0.69394723","0.455042422","0.9495452305684808","-8.341726274020754","-0.45787553791963553","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43287","15","39","3.922054374","-4.950356757","TRUE","75","FALSE","0.652937195","3.159108023","3.922054373741869","-4.950356756767317","0.7066836806442828","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43288","15","39","3.099076243","-6.290672066","TRUE","118","FALSE","1.413025632","1.40998191","3.099076242530946","-6.290672066152947","3.5994343770947865","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43289","15","39","3.424745257","2.118556968","TRUE","148","FALSE","0.326473205","3.645024872","3.424745256638036","2.118556967901566","0.7939978200149542","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43290","15","39","6.914761608","-6.090892072","TRUE","146","FALSE","3.164922349","3.806349045","6.914761608176949","-6.090892072073259","1.7109674016646932","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43291","15","39","1.352109077","-4.12077212","TRUE","181","FALSE","0.554395547","3.065517368","1.3521090769963675","-4.120772120268343","4.523378966185698","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43292","15","39","-0.267466328","-4.481686477","TRUE","151","FALSE","0.414808092","2.787518901","-0.26746632769863554","-4.48168647653127","-0.8070289241247603","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43293","15","39","3.152423893","-9.722587329","TRUE","98","FALSE","1.40718152","0.845451134","3.1524238933569597","-9.722587328966537","4.353741143069806","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43294","15","39","-0.772898514","-6.27330649","TRUE","139","FALSE","0.414808092","2.787518901","-0.7728985144399494","-6.273306489835799","0.12704452086234608","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43295","15","39","1.429018401","-1.97718393","TRUE","93","FALSE","0.355527351","2.392067194","1.42901840050112","-1.9771839298354785","2.473813636388635","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43296","15","39","1.998020608","-5.292643824","TRUE","189","FALSE","0.906086709","2.024726219","1.9980206076061058","-5.292643824270152","-1.3936441130810693","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43297","15","39","4.499645061","-3.459121762","TRUE","173","FALSE","1.072797173","8.365340768","4.499645061107799","-3.459121761738714","0.16895401584902725","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43298","15","39","2.404664768","-4.058052706","TRUE","50","FALSE","1.166328253","1.552697057","2.4046647684608824","-4.058052705646055","-0.5508819377020059","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43299","15","39","3.203431953","-6.565445364","TRUE","166","FALSE","2.170913172","1.00473989","3.2034319526560493","-6.565445363890749","0.8412421613590251","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43300","15","39","5.014927337","-7.085862995","TRUE","26","FALSE","2.318341122","3.287602782","5.014927336509341","-7.085862995301972","-1.625566911521571","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43301","15","39","3.450153473","-5.913777308","TRUE","152","FALSE","1.375122552","9.350104018","3.4501534731695758","-5.913777307639132","-1.519007129965822","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43302","15","39","4.942610703","-4.703867337","TRUE","72","FALSE","1.166328253","1.552697057","4.942610703388393","-4.7038673367693455","-0.42604862163497803","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43303","15","39","3.204006766","-6.445279154","TRUE","42","FALSE","0.790040372","3.385118644","3.2040067655909565","-6.445279153531922","-0.7613256314413853","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43304","15","39","1.042786002","-8.535678592","TRUE","40","FALSE","0.659976065","3.936328981","1.0427860023819506","-8.535678592028104","2.2966814842915593","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43305","15","39","0.83422073","2.164473728","TRUE","48","FALSE","0.197932652","2.575981038","0.8342207295933077","2.164473727509964","3.087416733457793","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43306","15","39","0.523802403","-6.518315935","TRUE","180","FALSE","0.619693775","2.438316893","0.5238024029481037","-6.518315934979097","3.296926918725517","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43307","15","39","0.392001613","1.438881286","TRUE","108","FALSE","0.251805283","0.788774823","0.3920016129402033","1.4388812864153466","-0.3082676740836394","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43308","15","39","3.772070397","-5.058291928","TRUE","103","FALSE","0.739589931","1.579298038","3.772070396755255","-5.058291927934251","0.04284401625610479","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43309","15","39","3.214785333","-9.801608672","TRUE","178","FALSE","1.73612784","-0.233966483","3.214785333054663","-9.8016086718759","0.4906643318610092","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43310","15","39","8.253263729","-3.531752538","TRUE","185","FALSE","1.898220672","8.668783157","8.253263728738121","-3.5317525380736585","1.4532938519252814","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43311","15","39","3.85281184","-6.039598823","TRUE","107","FALSE","0.825164269","4.998957014","3.852811840079177","-6.039598822883743","1.0422518101505767","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43312","15","39","-2.120906043","-8.674259231","TRUE","39","FALSE","0.185112105","2.170043021","-2.120906042939128","-8.674259230970915","2.7295542748486925","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43313","15","39","3.781175848","1.614602519","TRUE","58","FALSE","0.269451056","0.817107862","3.7811758484460993","1.6146025185256843","1.835613113340298","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43314","15","39","3.974812249","-3.979748674","TRUE","143","FALSE","0.903968102","13.78487233","3.9748122486190676","-3.9797486736200582","1.3205296000774625","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43315","15","39","0.490555942","-3.825857819","TRUE","165","FALSE","0.414808092","2.787518901","0.49055594176514483","-3.8258578194370414","-1.1680597167581754","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43316","15","39","4.646674278","-6.443412158","TRUE","191","FALSE","2.412189935","1.112903876","4.6466742780927115","-6.443412157632758","-0.8301728755891931","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43317","15","39","2.269450892","-7.632161586","TRUE","59","FALSE","0.69394723","0.455042422","2.2694508916635714","-7.632161586190147","0.16437647507493414","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43318","15","39","4.588397693","1.096082527","TRUE","53","FALSE","0.294759252","1.21026393","4.588397693372735","1.0960825269440688","0.2700408588078351","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43319","15","39","1.075529943","-7.329107066","TRUE","197","FALSE","0.69394723","0.455042422","1.0755299434970658","-7.329107065588301","0.17017962887006077","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43320","15","39","-0.766776943","-0.535729766","TRUE","15","FALSE","0.336369489","2.210378607","-0.7667769426471742","-0.5357297658868472","-2.3673409874845524","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43321","15","39","4.215571539","-5.861608355","TRUE","134","FALSE","0.971712809","1.220937824","4.215571538912794","-5.861608354742308","5.872217248015582","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43322","15","39","2.839046811","1.362283909","TRUE","112","FALSE","0.303879638","8.185490962","2.8390468110772793","1.362283908635942","-1.913642767466464","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43323","15","39","3.296259608","2.655256411","TRUE","68","FALSE","0.225425835","3.156392321","3.2962596077516086","2.6552564107339816","-3.869719883669109","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43324","15","39","3.835628544","4.804527723","TRUE","195","FALSE","0.187093842","1.679703815","3.835628544057042","4.804527722547354","0.8781092356370483","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43325","15","39","3.301439606","-8.479560272","TRUE","206","FALSE","1.73612784","-0.233966483","3.3014396055486346","-8.47956027248292","0.6860351570494917","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43326","15","39","1.037223997","0.999359939","TRUE","69","FALSE","0.215222402","1.202185709","1.037223997475917","0.9993599386227456","-3.1572403790732517","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43327","15","39","1.555613195","-7.81813309","TRUE","207","FALSE","0.69394723","0.455042422","1.5556131947398446","-7.8181330903323945","-0.7219512450701999","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43328","15","39","1.041991046","-6.531661697","TRUE","80","FALSE","0.50724271","3.089701057","1.0419910464397186","-6.531661696804903","0.20315125571446635","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43329","15","39","2.846053112","-6.57886647","TRUE","71","FALSE","0.790040372","3.385118644","2.8460531124730135","-6.578866469932647","-2.8800640045095522","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43330","15","39","2.525115577","-3.678439903","TRUE","29","FALSE","0.669452706","1.138271289","2.52511557657712","-3.678439902730882","0.8475467575020558","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43331","15","261","-4.924683349","-2.209418879","TRUE","43","FALSE","0.166971521","3.34543828","-4.924683348618539","-2.20941887874475","-7.6592800307578734","-3.339165637784398","0.8026413047822696","-3.6550284049750967"
"43332","15","39","3.145428336","-0.36384777","TRUE","96","FALSE","0.379879368","0.951511815","3.1454283363485107","-0.3638477698265308","-2.842239289598705","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43333","15","39","-0.208200833","-4.959766103","TRUE","12","FALSE","0.327134921","2.369674145","-0.20820083322247407","-4.959766103086708","3.9119636005650564","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43334","15","39","7.92612168","-4.396193441","TRUE","97","FALSE","1.973098886","1.689635812","7.926121679708514","-4.3961934406141125","1.7150602853422043","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43335","15","39","1.641860848","-4.026729322","TRUE","20","FALSE","0.669452706","1.138271289","1.6418608479845327","-4.026729322048376","0.9275407748354157","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43336","15","39","2.000682443","-6.648715661","TRUE","85","FALSE","0.768959743","0.780595477","2.000682442649289","-6.64871566069281","-0.6302219080047604","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43337","15","39","1.18992679","-4.351389976","TRUE","131","FALSE","0.903968102","13.78487233","1.1899267898408334","-4.351389975909973","2.156148307543754","0.5020116636000652","-8.151584178092092","0.3609859678620408"
