"who","color","heading","xcor","ycor","in.bounds.","adaptive.","this.district.act","pref.d1","pref.d2","pref.d3","this.act.sal.d1","this.act.sal.d2","this.act.sal.d3"
"3302","105","51","-15.1009409","6.965955523","TRUE","TRUE","101","-15.100940898004975","6.965955522741949","-1.861048367695521","0.5294185923696038","0.4584974179904241","0.012083989639971995"
"3303","105","221","-15.87250951","9.647776826","TRUE","TRUE","101","-15.872509511346934","9.647776826438356","-16.817347511447228","0.8009353539617245","0.19904840028674492","1.6245751530543046E-5"
"3304","0","41","-3.960519403","12.37588353","TRUE","TRUE","101","-3.960519403489947","12.375883528045819","-0.6466211136075364","0.40698131250650127","0.5930186873498876","1.4361114836564979E-10"
"3305","105","255","-12.39549459","9.494050324","TRUE","FALSE","101","-12.395494589224732","9.494050323560796","0.71597910003136","0.2840342196297299","0.7157772151673213","1.885652029488039E-4"
"3306","105","65","-10.24627764","14.47306311","TRUE","TRUE","101","-10.246277636018428","14.473063105519227","-19.094796699186023","0.7442408836651141","0.2555237067061554","2.3540962873060917E-4"
"3307","0","304","-9.582884355","12.85239169","TRUE","TRUE","101","-9.582884355397209","12.852391688417502","-4.075998529742065","0.9708959222692497","0.02910401384533206","6.388541826498178E-8"
"3308","105","36","9.771047652","5.760659963","TRUE","TRUE","102","9.77104765233727","5.760659962507247","3.7146020714020254","0.3603733459354774","0.6396173003924123","9.353672110402352E-6"
"3309","0","82","2.417528161","-13.97534254","TRUE","TRUE","102","2.417528161229182","-13.975342541830097","-7.732632615868566","0.3005517167614225","0.6993137065356518","1.3457670292573966E-4"
"3310","0","171","4.633291443","6.393507816","TRUE","TRUE","102","4.633291442988299","6.393507816270263","-10.336753235362242","0.6435121579534256","0.35646339669034555","2.4445356228657748E-5"
"3311","0","341","1.995131368","-0.360943606","TRUE","TRUE","102","1.9951313684376433","-0.36094360578446105","4.889923714924517","0.5222673062335628","0.39109662368647813","0.08663607007995924"
"3312","15","19","-1.062724692","-3.785610427","TRUE","TRUE","102","-1.0627246917306261","-3.7856104274476428","3.209698682690416","0.28393434404332996","0.6634797111266495","0.05258594483002067"
"3313","0","141","12.28418325","1.801701908","TRUE","TRUE","102","12.284183248639325","1.801701907793153","-16.87832615950414","0.2904580616013777","0.7043315633534042","0.005210375045218129"
"3314","0","71","16.71164535","-2.50447715","TRUE","TRUE","102","16.711645345817647","-2.504477150463922","1.533808985882886","0.3291708940464525","0.0882648287356139","0.5825642772179336"
"3315","0","14","-6.185542866","12.03365795","TRUE","TRUE","102","-6.18554286613195","12.033657953757505","14.201600199409489","0.8790499177905925","0.11400538053311549","0.006944701676292033"
"3316","0","329","2.691033928","1.665805463","TRUE","TRUE","102","2.69103392838974","1.6658054629526347","3.9966551096796654","0.8812343675635194","0.03315339411446829","0.08561223832201229"
"3317","0","10","8.814895225","-1.0958723","TRUE","TRUE","102","8.814895225336137","-1.0958722996838954","-4.768474939623463","0.33205909256406513","0.667940609479094","2.979568410082952E-7"
"3318","0","228","8.543009056","-4.631920558","TRUE","TRUE","103","8.543009056400752","-4.631920557959249","11.46507889963209","0.9956331491076402","0.004366844604841135","6.287518679301361E-9"
"3319","15","88","6.714515992","-4.458502399","TRUE","TRUE","103","6.714515991739507","-4.458502398945461","0.7146491304049531","0.28095835198402","0.32699171794119963","0.3920499300747804"
"3320","0","78","-7.735355808","-12.5111283","TRUE","TRUE","103","-7.735355808364751","-12.511128299614281","0.6621969290083984","0.28096445498520045","0.0625992756473523","0.6564362693674474"
"3321","105","133","-15.76975975","-6.566965269","TRUE","TRUE","103","-15.769759747459283","-6.566965268791251","-1.6193554419851388","0.654675159798052","0.34527176561436584","5.3074587582189556E-5"
"3322","0","304","-9.846824305","-5.945077457","TRUE","TRUE","103","-9.846824305252479","-5.945077457082004","7.907446092617919","0.7886038876871744","0.19621575887672196","0.015180353436103583"
"3323","0","112","-4.488454858","-1.263875995","TRUE","TRUE","103","-4.488454857712581","-1.2638759945187619","9.322429812386794","0.4847684851326154","0.5152315133520597","1.5153248502341657E-9"
"3324","0","130","-5.523502424","-16.58174447","TRUE","TRUE","103","-5.523502423548464","-16.58174446838583","-2.3604725777290505","0.29101480358536735","0.7088738451074095","1.1135130722314655E-4"
"3325","15","194","0.624860243","-12.2513119","TRUE","TRUE","103","0.6248602434332338","-12.251311902969093","1.1781802811092557","0.28095771699070277","0.7184095234721218","6.327595371754092E-4"
"3326","0","332","-0.356817773","-4.953972153","TRUE","TRUE","103","-0.35681777293843187","-4.953972153217232","-4.25678541390824","0.29682714947604477","0.7025312951193301","6.41555404625182E-4"
"3327","0","220","11.50910327","-7.591658607","TRUE","TRUE","103","11.50910327380708","-7.5916586068478535","-3.820969311074856","0.9476225725504659","0.052377427449534095","5.2934116179516544E-17"
"3328","0","248","-13.79077931","1.860854548","TRUE","TRUE","104","-13.790779306649952","1.8608545478043395","6.800791854265517","0.4330825763412549","0.4903639182301761","0.07655350542856904"
"3329","15","83","4.573895101","-2.746523585","TRUE","FALSE","104","4.5738951014420905","-2.746523584606982","-7.177017743082882","0.2823138645634005","0.7166471302751205","0.0010390051614789972"
"3330","105","32","-7.355889394","-5.940447658","TRUE","TRUE","104","-7.355889394478851","-5.940447657597684","-0.9402239754129302","0.9343845058419131","0.030735181847216814","0.03488031231087011"
"3331","105","319","-11.59105808","3.730388469","TRUE","TRUE","104","-11.591058076367911","3.730388468753681","-1.4013130501451572","0.77165678289129","0.21468733693608724","0.013655880172622845"
"3332","0","353","-4.985647214","-8.822018063","TRUE","TRUE","104","-4.98564721369473","-8.822018062855996","2.208120811067824","0.3922058787887982","0.07062509874730301","0.5371690224638987"
"3333","0","15","3.915345526","3.212168421","TRUE","TRUE","104","3.915345526059849","3.2121684206749785","-13.271316086103775","0.3975567639506609","0.6023619175843993","8.131846493983814E-5"
"3334","0","197","4.081402351","-4.512952382","TRUE","TRUE","104","4.081402350626334","-4.512952381688728","-0.07344156273716682","0.6937000827067183","0.3054302304820947","8.696868111869437E-4"
"3335","0","107","-2.15835295","-0.358675483","TRUE","FALSE","104","-2.15835295001411","-0.3586754834398609","-2.562971493851013","0.537775375882046","0.46222418554089223","4.3857706171734647E-7"
"3336","0","331","-15.17508349","-7.326667074","TRUE","TRUE","104","-15.175083493101969","-7.326667073768607","-5.162598334175534","0.8024992652942469","0.16403920743526534","0.03346152727048779"
"3337","0","191","-15.48727447","-4.475750417","TRUE","TRUE","104","-15.4872744659676","-4.475750416520784","4.62458941712109","0.2809623254147872","0.7172774213686102","0.001760253216602705"
"3338","0","340","-1.411559836","1.925461352","TRUE","TRUE","105","-1.4115598359781079","1.925461351536808","-9.676104406458775","0.2828816686193653","0.06752633700008835","0.6495919943805463"
"3339","0","146","-0.751430886","-6.921093413","TRUE","TRUE","105","-0.7514308862619234","-6.92109341341126","-19.967246811567197","0.2969788319285731","0.702902840384802","1.1832768662500819E-4"
"3340","0","66","9.213568552","-11.41639878","TRUE","TRUE","105","9.213568552278144","-11.416398778407977","-11.43184507007507","0.8736189527959904","0.07059895259137862","0.05578209461263078"
"3341","0","4","-6.873313618","-10.89446602","TRUE","TRUE","105","-6.873313618494803","-10.894466022108926","-12.109520482723871","0.30123476569142693","0.6987645389898903","6.953186825734003E-7"
"3342","0","158","-3.287638534","-6.352130698","TRUE","TRUE","105","-3.287638533821891","-6.352130698075724","-9.12517861625362","0.6411698303540185","0.27727441800822533","0.08155575163775615"
"3343","0","129","1.366664445","-2.278487987","TRUE","TRUE","105","1.3666644447843619","-2.278487986582597","-14.697106811984453","0.9538437319466957","0.023414820992781325","0.022741447060522824"
"3344","0","269","0.878391877","1.415135227","TRUE","TRUE","105","0.8783918767849879","1.4151352266873847","-11.34483406233441","0.8913650854931168","0.10862679884126435","8.115665619033535E-6"
"3345","0","146","-2.564352018","-8.116972569","TRUE","TRUE","105","-2.564352018347573","-8.11697256901212","-11.479719623987812","0.47294854026800803","0.008260348771076505","0.5187911109609155"
"3346","0","339","0.4350932","-2.930584849","TRUE","FALSE","105","0.4350931997032541","-2.9305848492920163","-13.888703842763462","0.2971852183160583","0.7028147792808304","2.403111415532075E-9"
"3347","0","159","-0.72686581","-5.277455807","TRUE","TRUE","105","-0.7268658102432328","-5.277455806931716","-3.8036655415437135","0.2950139814604928","0.49836199462144665","0.20662402391806042"
"3348","0","87","-0.440865348","12.56847592","TRUE","TRUE","106","-0.4408653476745479","12.56847591546476","7.052895883231992","0.28269357385368554","0.597609212668178","0.11969721347813647"
"3349","0","173","0.958459228","1.467360543","TRUE","TRUE","106","0.9584592276933251","1.4673605432584211","5.983725716100999","0.9513960248612906","0.048131454026691736","4.72521112017562E-4"
"3350","0","266","-12.11935825","-1.388546573","TRUE","TRUE","106","-12.119358252496713","-1.3885465726808746","-1.4861214199799964","0.2882966034306593","0.7108187632959542","8.846332733864163E-4"
"3351","105","48","1.940951208","12.01852799","TRUE","TRUE","106","1.94095120755275","12.018527988591305","8.749498273306866","0.2811295518700059","0.6795025998958723","0.03936784823412184"
"3352","0","250","-2.464843433","-3.639967658","TRUE","TRUE","106","-2.4648434333328453","-3.6399676579858875","-2.1776990063089343","0.502881650619171","7.918189328876982E-4","0.4963265304479413"
"3353","105","341","-12.21142109","10.33274173","TRUE","TRUE","106","-12.211421086637808","10.332741726366741","8.722758400123046","0.28348527762113596","0.7160288137911827","4.8590858768127356E-4"
"3354","0","166","10.40794185","8.386949595","TRUE","TRUE","106","10.40794184506567","8.386949595115265","7.650550438071907","0.5028495611661904","0.4873323032621078","0.009818135571702009"
"3355","0","90","-9.428736811","-0.221046373","TRUE","TRUE","106","-9.428736810847063","-0.22104637328508403","21.071795309124926","0.5277690310894941","0.4666151239262288","0.00561584498427722"
"3356","0","178","-4.114610148","-3.619398396","TRUE","TRUE","106","-4.114610148010586","-3.6193983955381235","9.217346097527393","0.3293950770878844","0.6673586343924576","0.003246288519658059"
"3357","0","1","10.67239596","8.146843345","TRUE","TRUE","106","10.672395955713373","8.146843345002624","1.4098123150414588","0.4226464040482542","0.5771389319648234","2.1466398692230048E-4"
"3358","0","109","3.763219242","4.177948813","TRUE","TRUE","107","3.7632192420448183","4.177948812772607","-21.490167868670838","0.2815860785906827","0.7184136672965405","2.5411277669365254E-7"
"3359","105","123","-2.37189897","6.2711466","TRUE","FALSE","107","-2.371898969604755","6.2711465999176115","-8.637719769596913","0.9999938229136174","6.177086248171266E-6","1.3448950544110375E-13"
"3360","0","61","-6.014202041","-7.764131368","TRUE","TRUE","107","-6.014202041385391","-7.76413136783272","-2.1971142654106686","0.4039203222146686","0.4501989179695026","0.1458807598158287"
"3361","0","53","3.707229626","7.524362063","TRUE","TRUE","107","3.707229626096395","7.524362062660087","-15.18523787124416","0.6635395439132797","0.26963243433705625","0.06682802174966407"
"3362","0","287","-9.623867572","4.988957589","TRUE","TRUE","107","-9.623867572355604","4.988957588990637","-7.9376265708421805","0.2809641829657906","0.6845930758361527","0.03444274119805675"
"3363","105","344","-7.642674984","-1.437810668","TRUE","TRUE","107","-7.642674984461876","-1.4378106676753724","-15.050385418785561","0.8603574578394166","0.0948311730523502","0.04481136910823318"
"3364","0","118","2.332423508","13.04749254","TRUE","TRUE","107","2.332423508425003","13.047492538328548","-5.883903892292628","0.3549859396654424","0.636510841967056","0.008503218367501519"
"3365","15","39","3.756829993","6.192770872","TRUE","TRUE","107","3.7568299926384094","6.19277087195105","-13.710645757388338","0.9872515483551061","0.012748427839431645","2.3805462288530407E-8"
"3366","0","125","2.128746784","-0.495760041","TRUE","TRUE","107","2.128746783674279","-0.49576004136122576","-11.340081865519188","0.9602642866436547","0.039735710027048156","3.3292971465695364E-9"
"3367","105","80","-3.090901696","11.25105893","TRUE","FALSE","107","-3.090901696388328","11.251058931093734","-4.794001968187416","0.3204506453516947","0.6795408815071783","8.473141127187263E-6"
"3368","0","177","-3.638838645","-5.516569829","TRUE","TRUE","108","-3.6388386452874495","-5.516569829105521","7.194293598502988","0.28192450425944554","0.685238825431605","0.03283667030894948"
"3369","0","302","-1.969980008","0.537780447","TRUE","FALSE","108","-1.9699800075023401","0.5377804465042022","4.620598790979608","0.4862154873770218","0.5137845125620213","6.095692864341667E-11"
"3370","0","54","5.728911632","-1.378499702","TRUE","TRUE","108","5.72891163186775","-1.3784997022336998","12.810437371323454","0.45055004312627733","0.474859066829093","0.07459089004462967"
"3371","0","184","6.891472384","-6.779947488","TRUE","TRUE","108","6.8914723843574635","-6.779947487526945","-6.1225604565411995","0.3969685163482344","0.6030314835729444","7.882125074007816E-11"
"3372","0","64","1.143005014","-10.82386398","TRUE","TRUE","108","1.1430050139049692","-10.823863977570698","-0.545452616805417","0.8788220969452473","0.11904601811032667","0.0021318849444260804"
"3373","0","245","2.071462288","-4.017356094","TRUE","FALSE","108","2.0714622878019453","-4.017356094274899","0.8653682996349357","0.2842039098911289","0.7157960115485974","7.856027357934916E-8"
"3374","0","356","2.362399312","-0.702020881","TRUE","TRUE","108","2.36239931191969","-0.7020208805088108","11.360642355786029","0.4818552045735886","0.5181444968508382","2.9857557311739977E-7"
"3375","0","177","0.686669291","2.240266793","TRUE","TRUE","108","0.6866692907557599","2.24026679263629","-3.6120953079976545","0.9038818552703999","0.09611811950767835","2.522192179375507E-8"
"3376","0","112","0.390167522","0.848265926","TRUE","TRUE","108","0.3901675221369243","0.848265925688791","9.363938851631032","0.9445950493717084","0.05538067554267147","2.427508562013993E-5"
"3377","0","109","14.44673933","0.814597203","TRUE","TRUE","108","14.446739327348311","0.8145972031670521","2.589096374990385","0.5200596158088676","0.21136947413842955","0.2685709100527028"
"3378","0","289","3.179734733","9.985589174","TRUE","TRUE","109","3.179734732882252","9.985589173833587","-1.2069492204793622","0.3000964390645701","0.5422138949225044","0.15768966601292556"
"3379","0","181","13.97451927","4.787700498","TRUE","TRUE","109","13.974519265173196","4.787700497635033","-13.832711218048203","0.47870657986284415","0.521293296454565","1.2368259090660692E-7"
"3380","0","198","8.161507549","3.568849546","TRUE","FALSE","109","8.161507548747828","3.5688495461727037","2.3430570181125807","0.28192941452271236","0.6785645955424155","0.039505989934872095"
"3381","0","259","4.517745191","9.29044365","TRUE","FALSE","109","4.517745190682841","9.290443650422272","-3.6786465967012734","0.38693464142258516","0.008755925697437777","0.6043094328799772"
"3382","0","246","26.1292558","9.082136044","TRUE","FALSE","109","26.129255798702896","9.082136044126278","-6.290335868843979","0.5233594363969156","0.47516930685363695","0.0014712567494474967"
"3383","0","194","-3.015626009","2.764766084","TRUE","TRUE","109","-3.0156260094996394","2.7647660842157653","-0.5332535986484209","0.30435640397280694","0.17516486954852328","0.5204787264786697"
"3384","0","210","-1.755691499","10.0760358","TRUE","TRUE","109","-1.7556914990602444","10.076035796776164","3.8866579759906297","0.6100185040827305","0.38997808041261434","3.4155046551463036E-6"
"3385","0","53","-1.325094778","6.062600905","TRUE","TRUE","109","-1.3250947784202358","6.062600904684267","-1.1730577908198239","0.9910777156606485","7.676719648120382E-4","0.008154612374539473"
"3386","0","204","0.777284685","-4.22193567","TRUE","TRUE","109","0.7772846846045338","-4.221935670382741","12.483167593191705","0.630521781969969","0.3694780798283734","1.3820165758196697E-7"
"3387","0","70","7.990882381","-3.150235263","TRUE","TRUE","109","7.990882381394895","-3.1502352626794545","1.2860793891670284","0.5193172348270804","0.3083661166654848","0.1723166485074348"
"3388","0","114","4.487774337","5.257857788","TRUE","TRUE","110","4.487774337310637","5.257857787556305","13.57997482232597","0.28096396443969796","0.7183534365749054","6.825989853966358E-4"
"3389","0","104","14.05552138","6.647390625","TRUE","TRUE","110","14.055521378382602","6.647390625107399","1.8368557453828953","0.747923346001051","0.2518250798915792","2.5157410736977547E-4"
"3390","0","27","11.6384072","10.62312459","TRUE","TRUE","110","11.638407195159823","10.62312459410353","0.9954375915699842","0.45061805526808507","0.026965139035531493","0.5224168056963834"
"3391","0","100","1.667947052","8.989597346","TRUE","TRUE","110","1.6679470519058412","8.989597346341155","0.37505838632983574","0.9898007203968449","0.010199267372881288","1.2230273804760523E-8"
"3392","105","274","-2.231502626","-3.573423892","TRUE","TRUE","110","-2.2315026261560194","-3.5734238915147225","13.099355688468306","0.2810332334224977","0.08423712422965601","0.6347296423478463"
"3393","0","40","-3.168208949","-4.080625047","TRUE","TRUE","110","-3.168208948991354","-4.080625047058121","-14.18032473683657","0.6522389695435372","0.34776101558584865","1.4870614160224192E-8"
"3394","0","79","-0.578685438","13.19421007","TRUE","TRUE","110","-0.5786854383138713","13.194210065625924","2.811462923968399","0.38278528843001175","0.60768809847823","0.009526613091758436"
"3395","0","16","17.79038974","11.33440222","TRUE","TRUE","110","17.790389740840773","11.334402221620556","6.341138607397766","0.2809758862773937","0.3850621366140648","0.33396197710854153"
"3396","15","24","8.260811414","-0.647336136","TRUE","FALSE","110","8.2608114142749","-0.6473361357621661","-1.011366401891109","0.7575729641758403","0.24242702963259946","6.191560240392094E-9"
"3397","0","43","-8.915445567","-2.773066938","TRUE","TRUE","110","-8.915445566804822","-2.7730669383248445","-2.768914880007421","0.6172826410590573","0.3827163002632476","1.0586776951687645E-6"
"3398","0","116","5.144290353","8.708401815","TRUE","TRUE","111","5.144290353304916","8.708401815019508","-13.305736733247427","0.36041091350298926","0.6395890864970081","2.6777121574573817E-15"
"3399","105","328","3.288625932","9.820829451","TRUE","TRUE","111","3.2886259317958983","9.820829451318573","13.388354771087512","0.28131098018231726","0.029353992034811278","0.6893350277828715"
"3400","0","296","3.402997222","16.05654031","TRUE","TRUE","111","3.402997222355378","16.056540310445047","5.345684672878146","0.49376527298539125","0.5062345926702366","1.3434437191560172E-7"
"3401","105","289","-6.247609331","11.90096002","TRUE","TRUE","111","-6.247609331323469","11.900960017952606","15.807667536746914","0.3407192982133271","0.6399085964228942","0.019372105363778803"
"3402","0","327","1.145271537","8.893481372","TRUE","TRUE","111","1.1452715373354154","8.893481372473556","-6.721042499707707","0.37622943305897294","0.04283693518529809","0.5809336317557289"
"3403","0","338","-6.7704664","5.314945104","TRUE","TRUE","111","-6.770466400182006","5.314945103906233","-3.234362005235379","0.283707523535382","0.010453570451622514","0.7058389060129955"
"3404","0","74","-3.410436456","6.884610604","TRUE","TRUE","111","-3.4104364564087826","6.884610604023854","-0.2404315275299762","0.3202415818646702","0.642385086239438","0.037373331895891704"
"3405","105","322","-9.076179509","25.76653942","TRUE","TRUE","111","-9.076179508713409","25.766539419636345","14.134178531436138","0.28171008377112444","0.6732362957846433","0.04505362044423223"
"3406","0","343","-2.913833285","16.06983651","TRUE","TRUE","111","-2.913833284555295","16.069836508369463","6.513149016741211","0.7968370158083072","0.20316298400606073","1.8563189872109558E-10"
"3407","105","311","4.989606445","12.4793487","TRUE","TRUE","111","4.989606445434296","12.479348695262123","9.222117045844751","0.28097276884639144","0.6840350661338401","0.034992165019768345"
"3408","0","289","-7.451536194","5.532367871","TRUE","TRUE","112","-7.451536193842415","5.5323678711497575","-3.502350246547615","0.5262782882156842","0.4705595789616702","0.00316213282264547"
"3409","15","236","3.177009677","4.019970599","TRUE","TRUE","112","3.1770096766676685","4.019970599151021","7.4522325825318685","0.7869561173129855","0.21252290133758578","5.209813494285741E-4"
"3410","0","220","9.448276586","12.51410019","TRUE","TRUE","112","9.448276586330433","12.514100190364307","-4.123644603086728","0.2850235256316731","0.2122918202093608","0.5026846541589661"
"3411","0","286","3.800438708","4.770681792","TRUE","TRUE","112","3.8004387077791018","4.7706817921092295","-15.204429439449505","0.3897814259078577","0.607367054064288","0.0028515200278542863"
"3412","0","58","-1.256001498","2.796803199","TRUE","TRUE","112","-1.2560014981767882","2.7968031987815363","5.517633778345052","0.3885023624483542","0.6075779611360563","0.003919676415589586"
"3413","0","260","12.98048419","3.776572795","TRUE","TRUE","112","12.980484186075827","3.7765727949120573","1.317832861296488","0.40004747706358373","0.5915738901065307","0.00837863282988549"
"3414","105","108","-10.12564329","5.628150748","TRUE","TRUE","112","-10.125643287491908","5.62815074760627","-1.1777336559123432","0.3121832364765055","0.5712632529898598","0.11655351053363477"
"3415","0","264","-0.662049625","-5.201911045","TRUE","TRUE","112","-0.6620496248495669","-5.201911044581683","-13.216673120074148","0.8027421071108481","0.19463135912597293","0.0026265337631789258"
"3416","105","251","7.481751669","4.597196618","TRUE","TRUE","112","7.481751669215139","4.597196618341796","-9.667231320800774","0.3126142304015896","0.6786190552866034","0.008766714311807054"
"3417","0","187","-3.936658017","13.1630988","TRUE","TRUE","112","-3.936658017177151","13.163098799308173","-4.77874660838246","0.5574839220598498","0.4425160702005558","7.739594523469202E-9"
"3418","0","168","-10.23401895","5.322452479","TRUE","TRUE","113","-10.234018945408208","5.322452478868298","-3.744810596835311","0.9059943734564178","0.08333681015891169","0.010668816384670602"
"3419","15","192","5.665399899","-8.333038563","TRUE","TRUE","113","5.665399899228884","-8.33303856303405","-2.8016750214052966","0.40101794573270255","0.5937755748315173","0.005206479435780208"
"3420","15","82","6.63823992","-8.108628496","TRUE","TRUE","113","6.638239919831589","-8.108628496362803","2.604892180308947","0.9996235258192803","3.764741689681122E-4","1.1751720460239822E-11"
"3421","0","197","-2.878256122","-1.222522543","TRUE","TRUE","113","-2.8782561223321794","-1.2225225426225617","-0.8629667723378107","0.3413753736991241","0.594917416749769","0.06370720955110717"
"3422","0","36","3.277751479","-10.42530806","TRUE","TRUE","113","3.2777514788024837","-10.42530805833491","1.5264373526441268","0.5724294531831581","0.0973252900544072","0.33024525676243466"
"3423","0","211","8.92581095","-10.88040455","TRUE","TRUE","113","8.925810950130167","-10.880404550043712","6.4382547752542685","0.28097581196996574","0.49360505161293355","0.22541913641710076"
"3424","0","299","2.027665227","-11.23196442","TRUE","TRUE","113","2.0276652273254445","-11.231964418883447","-17.84159924286942","0.5252219572373104","0.4747780427406421","2.2047681148100562E-11"
"3425","15","78","2.565117078","-15.53394013","TRUE","TRUE","113","2.565117078001591","-15.533940126470526","10.438293607186521","0.36759691825937557","0.6324016963833479","1.3853572765861323E-6"
"3426","0","105","7.46340758","-0.003364206","TRUE","TRUE","113","7.463407579737997","-0.0033642064550498674","-3.9375295953512666","0.4611898627293835","0.5386161878536437","1.9394941697264566E-4"
"3427","15","281","4.12867253","-9.04503287","TRUE","TRUE","113","4.128672530246211","-9.045032869776394","2.6435079188821575","0.28883761517911244","0.7077213875481275","0.0034409972727601264"
"3428","105","36","-5.184926389","-4.842169272","TRUE","TRUE","114","-5.184926388667728","-4.842169271887197","12.291071790010147","0.8000696148415615","0.11769472834395588","0.08223565681448278"
"3429","0","214","-9.191198604","-18.79546524","TRUE","TRUE","114","-9.191198603909209","-18.795465243573286","10.273028861341647","0.9758637944668415","0.008505636785995342","0.015630568747163304"
"3430","0","110","7.105655127","-8.42551254","TRUE","TRUE","114","7.105655127379198","-8.425512540170722","3.1744911135043035","0.5038706575568674","0.4961293424226219","2.0510513531802514E-11"
"3431","0","219","-4.115191196","-1.629265342","TRUE","FALSE","114","-4.115191195525814","-1.6292653417263283","5.952727128647203","0.31783989865073237","0.5745551209733102","0.10760498037595753"
"3432","0","20","-4.945771013","-2.406463316","TRUE","TRUE","114","-4.945771012596692","-2.4064633161066773","0.2422265802011161","0.2809783166163011","0.5581305134517437","0.16089116993195524"
"3433","0","313","-12.08151541","-0.123450199","TRUE","TRUE","114","-12.081515407266554","-0.12345019921058142","10.754728708636744","0.5751767915920637","0.39864238683865305","0.026180821569283114"
"3434","15","155","-4.68267423","-5.139107677","TRUE","TRUE","114","-4.682674229827723","-5.139107676984349","-8.775269173705455","0.2809577134006136","0.6436773014837024","0.07536498511568397"
"3435","0","138","-6.433653089","4.417843863","TRUE","TRUE","114","-6.433653088835273","4.417843862753963","10.648450676495955","0.3070273305064781","0.39525273014160606","0.29771993935191576"
"3436","0","351","-0.913997408","-2.304333181","TRUE","FALSE","114","-0.9139974078566941","-2.304333181459784","15.095394470518134","0.28158569758398805","0.7181628163326828","2.5148608332918533E-4"
"3437","0","299","-9.009200426","-15.56459218","TRUE","TRUE","114","-9.009200426321355","-15.56459217577546","17.889547168140354","0.4041914930731552","0.5938446762023872","0.001963830724457539"
"3438","0","80","24.37160496","-0.695649473","TRUE","TRUE","115","24.37160496468653","-0.6956494726960125","-2.1632522986066967","0.6128480741039014","0.38715192586823444","2.7863979642386775E-11"
"3439","0","317","15.33375325","5.757800298","TRUE","TRUE","115","15.3337532527357","5.757800298472137","-17.884722182737963","0.6750202024360165","0.3249797975639827","7.80470055732356E-16"
"3440","0","70","1.531623942","-3.563348074","TRUE","TRUE","115","1.5316239421252384","-3.56334807395696","-2.019808726972065","0.4240703679351564","0.5513020864283485","0.024627545636495104"
"3441","0","180","8.605712949","5.887547603","TRUE","FALSE","115","8.605712948894528","5.887547603026588","-8.406869327340056","0.2813161593377901","0.17439372490723584","0.5442901157549741"
"3442","0","240","0.480825879","-9.152954821","TRUE","TRUE","115","0.48082587882386196","-9.15295482052359","2.8471366668716964","0.5418257430174036","0.3342669278241962","0.12390732915840037"
"3443","0","81","0.508408693","6.656615416","TRUE","TRUE","115","0.5084086925314453","6.656615415829023","-16.13194721046088","0.29021349558977927","0.6889471128259771","0.020839391584243583"
"3444","0","173","-2.016256868","-6.201103445","TRUE","TRUE","115","-2.016256867821242","-6.2011034446073445","-6.676296146965623","0.28357521243108885","0.7163920307807903","3.275678812099106E-5"
"3445","0","48","3.786055013","-5.139852624","TRUE","TRUE","115","3.786055013265822","-5.139852623579968","-11.561280059582412","0.7000224960343876","0.2492023510843681","0.05077515288124413"
"3446","15","224","-6.746898912","-12.89249133","TRUE","TRUE","115","-6.746898911915159","-12.89249132725638","-13.7707309855452","0.2924231955078151","0.556494551003735","0.15108225348844975"
"3447","0","29","8.463456003","6.775258008","TRUE","TRUE","115","8.46345600345222","6.775258008408926","4.286941646363365","0.598081789109616","0.36317415816447757","0.03874405272590638"
"3448","0","67","5.677239463","1.549236766","TRUE","TRUE","116","5.677239462710149","1.549236765839146","1.4573536925805173","0.9973907347192158","0.0025919261485866174","1.7339132197472175E-5"
"3449","0","96","2.276218468","-4.977995726","TRUE","TRUE","116","2.276218467592672","-4.977995726295321","-4.629872066163067","0.2811167814355407","0.6972618615608193","0.021621357003640224"
"3450","0","334","6.572840247","1.182356819","TRUE","TRUE","116","6.57284024666183","1.1823568189244953","6.230214631485847","0.2827227544145632","0.7172771961210687","4.946436812491939E-8"
"3451","0","174","4.736793768","-15.73146291","TRUE","TRUE","116","4.736793768395788","-15.731462914998295","1.6729513727247287","0.6763050791654858","0.3236949208343962","1.1790470886989332E-13"
"3452","0","341","11.12314823","6.819794517","TRUE","TRUE","116","11.123148229183169","6.819794516687894","1.0610522476860758","0.28135010136487554","0.7180293506050478","6.205480300768224E-4"
"3453","15","173","9.002219719","-2.47292391","TRUE","TRUE","116","9.002219719386352","-2.472923910355127","13.606926594813624","0.5864822498478124","0.413517650308873","9.984331466269072E-8"
"3454","15","106","0.942621686","0.403106949","TRUE","TRUE","116","0.9426216862294483","0.4031069493672925","-13.864121447945546","0.2847899352381719","0.12064902859492208","0.5945610361669061"
"3455","0","238","3.518796982","-12.96385521","TRUE","TRUE","116","3.518796982453862","-12.963855210733044","13.37508701067198","0.9012082994471962","0.09879169961897688","9.338269324839769E-10"
"3456","0","172","-4.927742992","-3.821319634","TRUE","TRUE","116","-4.927742991721127","-3.8213196336384185","8.247283139065885","0.9961374903227359","0.0038625096646338324","1.2630052956176195E-11"
"3457","15","81","14.98262715","-13.90476382","TRUE","TRUE","116","14.982627150829714","-13.904763821123352","-4.929974120681784","0.8362696218751658","0.16115312432650014","0.002577253798334057"
"3458","0","144","3.560021489","7.860495444","TRUE","TRUE","117","3.560021489083581","7.860495444497042","-0.34680982231658164","0.8593777345074345","0.09598014860463429","0.044642116887931294"
