"who","color","heading","xcor","ycor","in.bounds.","this.district.voter","pref.d1","pref.d2","pref.d3","this.voter.sal.d1","this.voter.sal.d2","this.voter.sal.d3"
"826","105","313","-16.44345047","3.383422903","TRUE","61","-16.443450474414995","3.383422902671154","0.41377051927671715","0.03081935294977438","0.6734219203881391","0.2957587266620865"
"827","15","185","-24.5825758","-10.82257541","TRUE","61","-24.582575799926488","-10.82257540795678","2.6825686133690607","0.1522935185381412","0.42616853098029983","0.42153795048155906"
"828","105","62","10.09719264","-0.699672452","TRUE","62","10.097192644193731","-0.6996724524370916","-5.9563474551706035","0.0147354012332808","0.09835868937558143","0.8869059093911377"
"829","0","183","-7.725076851","-4.612897116","TRUE","62","-7.725076851492802","-4.612897115670014","2.6012303273102226","0.02402178629952358","0.4378066095115881","0.5381716041888883"
"830","15","64","4.649799271","-8.83684769","TRUE","62","4.649799271105574","-8.836847690191815","0.5752051215251148","0.2832480432303344","0.4471697533597594","0.26958220340990624"
"831","15","230","0.256323682","-15.69302869","TRUE","62","0.256323682181006","-15.693028689854284","-2.4196980336795724","4.299492715733421E-4","0.9737485300522862","0.025821520676140415"
"832","105","10","7.050690151","-3.552675389","TRUE","62","7.050690151449925","-3.5526753893088605","-0.21207587008918172","0.04321105845105305","0.6428274291532681","0.31396151239567893"
"833","15","254","5.687687894","-14.98294092","TRUE","62","5.687687894097239","-14.982940917017704","3.4082967765686387","0.35937513647704056","0.06215063029608208","0.5784742332268774"
"834","15","162","3.657899557","-17.14913619","TRUE","62","3.6578995573704463","-17.14913618651282","-7.609358999159198","0.18797750952108055","0.48420476824820396","0.3278177222307155"
"835","0","292","-13.09727947","-5.813927249","TRUE","62","-13.097279468771418","-5.813927248560361","5.601279527213605","0.271018810303621","0.16004048018891448","0.5689407095074644"
"836","15","249","18.32816308","1.888454576","TRUE","62","18.328163083462197","1.8884545764585865","-8.57136539678448","0.014199310353064676","0.38728207236627993","0.5985186172806555"
"837","105","13","-2.472316232","8.863859826","TRUE","62","-2.4723162315293203","8.863859825719336","5.046626866809409","0.9700121385044663","0.023952410701571312","0.006035450793962462"
"838","0","217","-1.595301694","4.399834584","TRUE","63","-1.5953016939084659","4.399834584147179","2.055275985857774","0.6400490404528802","0.04419964477614832","0.3157513147709714"
"839","0","211","6.22383565","-0.728344631","TRUE","63","6.223835650092809","-0.7283446305583028","-0.18453835136745145","0.06517836433656299","0.12089902748431693","0.8139226081791201"
"840","15","195","14.81658348","9.217442138","TRUE","63","14.81658348022835","9.217442137793054","-3.023224905850585","0.03482759584491697","0.014169189279028311","0.9510032148760547"
"841","105","117","6.726790123","-2.990676746","TRUE","63","6.726790122567593","-2.9906767456107484","-9.919330890734154","0.18509755856807422","0.7189356581523735","0.09596678327955217"
"842","15","336","2.806574277","-6.895387189","TRUE","63","2.8065742773717757","-6.895387188901326","-9.183275590308234","0.24639775432779756","0.40027855622790964","0.3533236894442929"
"843","15","18","20.39468029","-5.865623156","TRUE","63","20.394680292251557","-5.865623156462982","-3.771352199619829","2.0851710164653434E-4","0.964102341377427","0.03568914152092653"
"844","0","226","1.330533301","-1.535098717","TRUE","63","1.3305333011963025","-1.5350987170924228","-16.352998704306682","0.11361957245605789","0.30213466439561487","0.5842457631483272"
"845","0","221","12.71253724","-4.589115874","TRUE","63","12.712537239978763","-4.589115873714498","-2.112027623282505","0.004451359589504318","0.468038485456373","0.5275101549541227"
"846","105","320","12.1976257","9.899000949","TRUE","63","12.197625698256145","9.899000949393862","2.588778213176923","0.18839972131317634","0.22014352021106817","0.5914567584757555"
"847","15","275","13.02518818","-5.421323373","TRUE","63","13.025188183852968","-5.421323373220291","-13.729744637410068","7.150832737592103E-4","0.9156013928828557","0.08368352384338514"
"848","105","236","1.415045428","-5.703911538","TRUE","64","1.415045428263075","-5.703911537766744","-30.425864955265393","0.027990657810679373","7.772499828162843E-4","0.9712320922065043"
"849","15","79","-11.80201045","7.172309388","TRUE","64","-11.802010451933732","7.172309388331472","9.774895299736603","0.12851685383484115","0.7779212737253796","0.09356187243977937"
"850","15","58","-0.749465855","-11.80854377","TRUE","64","-0.7494658550063886","-11.808543768149725","2.873626030623388","0.0332556120711707","0.27031389877707157","0.6964304891517576"
"851","0","187","2.08864838","-1.582234072","TRUE","64","2.088648379847685","-1.5822340721350665","-0.8172370270391429","0.062454976756121564","0.0017801449256581005","0.9357648783182203"
"852","15","104","2.858482102","-8.970793167","TRUE","64","2.8584821020751274","-8.970793166581185","1.313524892184355","0.020646361751127","0.19239176923849652","0.7869618690103763"
"853","0","231","4.169733755","-3.795219812","TRUE","64","4.169733754903966","-3.7952198123265513","-9.175908068929393","0.935372838637678","0.00970335985396416","0.0549238015083579"
"854","105","195","-4.24325524","8.577851878","TRUE","64","-4.243255240424994","8.57785187768348","-1.9937243533679299","0.003397523957783527","0.9943965781559698","0.0022058978862466248"
"855","105","307","-5.524981394","-0.059022278","TRUE","64","-5.5249813941899015","-0.05902227775394779","0.7349936350732857","0.8972178670839699","0.10264684885076616","1.3528406526392095E-4"
"856","15","306","-0.183100775","6.315589021","TRUE","64","-0.18310077466453034","6.315589020590764","-9.231985666813321","0.5532495890037884","0.044822535817894","0.40192787517831774"
"857","0","261","-11.28792206","4.11365281","TRUE","64","-11.287922062831242","4.113652809680195","-8.287471851014606","0.004244299085452808","0.46426797633895106","0.5314877245755961"
"858","15","131","0.519229456","-6.71629571","TRUE","65","0.5192294559916268","-6.716295709810027","6.268707027680209","0.0013110138144013664","0.05926383105196818","0.9394251551336305"
"859","15","203","10.43721705","-3.267074215","TRUE","65","10.43721705194497","-3.2670742152777255","0.8908186351692794","0.06691468353055977","0.5327111957581461","0.40037412071129413"
"860","105","159","5.862503902","2.276409443","TRUE","65","5.86250390242766","2.2764094433610627","12.511262068898912","0.0018334650895948205","0.0027767190885469024","0.9953898158218584"
"861","15","269","-2.834984541","8.951515218","TRUE","65","-2.8349845411308987","8.951515218034023","3.528563697488438","1.0421503053887916E-4","8.461493927529327E-5","0.9998111700301857"
"862","15","284","7.684601731","-1.098381876","TRUE","65","7.684601731293809","-1.0983818761480564","-9.029577965666697","0.8205359642463728","0.057223318907746054","0.12224071684588111"
"863","15","0","-3.31760242","-0.836372663","TRUE","65","-3.3176024200166516","-0.8363726633310871","1.1039809865520618","0.03689023232033228","0.44005800593672034","0.5230517617429473"
"864","105","185","5.487879698","8.672181512","TRUE","65","5.487879697655065","8.672181511874161","4.128338766342047","0.0010736159282158544","0.9340368334342081","0.06488955063757598"
"865","15","207","-6.89106163","1.587915417","TRUE","65","-6.891061630402687","1.5879154168833474","-5.307479455222953","2.161280674980873E-4","0.28424194095325267","0.7155419309792492"
"866","105","19","-3.097785196","1.231222954","TRUE","65","-3.097785196054902","1.2312229536989812","5.210647426155987","0.034503725336486255","0.6879775663731097","0.2775187082904041"
"867","15","160","9.580177557","-1.758033539","TRUE","65","9.580177556960125","-1.7580335389060011","-0.18628043399988914","0.7411572143075541","0.00587823740361416","0.2529645482888318"
"868","0","151","5.337874476","-17.79720658","TRUE","66","5.3378744757558945","-17.797206582430523","-15.18103910461937","0.6448096068166087","0.07094685496769992","0.28424353821569137"
"869","15","323","1.674050688","-5.417886958","TRUE","66","1.674050688435132","-5.417886957675631","-21.184996736513398","0.446153086863609","0.004949237162922466","0.5488976759734686"
"870","15","359","1.468969581","-9.556599311","TRUE","66","1.4689695810313168","-9.556599311194416","-9.474655230040337","0.44829548035147765","0.31626301800978956","0.23544150163873284"
"871","105","82","1.345251099","-7.050298269","TRUE","66","1.3452510986420652","-7.050298268660223","-15.846465741314272","0.06552542761159362","0.18573263209901675","0.7487419402893896"
"872","15","102","-4.59615717","-8.221610179","TRUE","66","-4.5961571703336785","-8.221610178742951","6.105150861866766","0.4160181513911972","0.5080289558562809","0.075952892752522"
"873","15","356","2.234925545","-15.96111526","TRUE","66","2.2349255451581196","-15.961115257011436","4.774079629893733","0.38682470549649917","0.4018891084533884","0.21128618605011257"
"874","15","189","-0.670699838","-13.21349904","TRUE","66","-0.6706998379921638","-13.213499041985823","-4.886367008235315","4.970051409066361E-9","0.9701329663165953","0.029867028713353307"
"875","15","176","3.678453727","-2.396507367","TRUE","66","3.6784537271001376","-2.3965073665575316","-8.233306079453419","0.0021677795186633903","0.2804109468717589","0.7174212736095776"
"876","15","148","3.35369507","-6.378769293","TRUE","66","3.353695069795401","-6.378769292878028","-3.440846081205502","0.053317325361084876","0.9241309726363599","0.02255170200255519"
"877","15","31","-4.974987099","-10.50124152","TRUE","66","-4.974987098957855","-10.501241524130922","-10.379636081064422","0.0337740785826946","0.016996950365000922","0.9492289710523045"
"878","105","340","-2.550325872","-18.92260959","TRUE","67","-2.550325872205893","-18.922609594928865","10.312127344498121","0.1392736991557609","0.06681676088240493","0.7939095399618342"
"879","105","210","1.973067094","6.349358019","TRUE","67","1.9730670938631265","6.349358019170525","5.872808226636818","3.777390906354886E-4","0.08063827696637939","0.9189839839429851"
"880","105","131","6.852543445","-6.60854988","TRUE","67","6.852543444567267","-6.60854988037706","12.063118006947565","0.07515024090677763","0.18743621386139303","0.7374135452318293"
"881","105","81","-8.546399463","-8.883140387","TRUE","67","-8.546399463201766","-8.883140387349908","-2.8949201313537127","0.6542668075186504","0.20157699540871366","0.14415619707263594"
"882","15","0","-2.992627737","-8.285238691","TRUE","67","-2.992627736712622","-8.285238690608486","-1.8374318898378892","3.917812287345703E-5","0.7158879819199717","0.2840728399571549"
"883","15","193","-8.707944755","-7.190196612","TRUE","67","-8.707944754869564","-7.190196612183081","7.565793615823107","7.3784267022854E-4","0.837990749464771","0.16127140786500058"
"884","15","214","1.074043533","-11.71916999","TRUE","67","1.0740435331542884","-11.719169985610154","4.375258115841099","4.843201170815435E-5","0.9092340233793348","0.09071754460895709"
"885","105","323","-7.672453738","-14.90330867","TRUE","67","-7.672453737534089","-14.903308666293874","13.416836573291253","0.8751730497090487","0.019175156094675894","0.10565179419627535"
"886","15","185","1.534979013","-2.995706676","TRUE","67","1.5349790130823795","-2.995706675681996","0.19915799576519655","0.1957821786271003","0.001051235881595042","0.8031665854913047"
"887","105","153","-4.183880073","-6.236743406","TRUE","67","-4.183880073462427","-6.236743406011077","6.24462228282389","0.19073877997548264","0.5448181069586445","0.26444311306587276"
"888","105","335","6.67321696","11.17702077","TRUE","68","6.673216960032192","11.177020770380716","3.023168711247006","0.14410450676691056","0.8488850905648393","0.0070104026682501226"
"889","105","117","0.428643203","14.37186457","TRUE","68","0.42864320255279065","14.371864568488222","-0.8441939369076437","0.36695823223285823","0.575651562670263","0.057390205096878845"
"890","105","267","8.58819423","6.38558197","TRUE","68","8.588194230035182","6.385581970100022","-5.334159560596685","0.08222822086369148","0.7963497874168161","0.12142199171949243"
"891","15","260","-8.080675197","2.813769238","TRUE","68","-8.08067519728333","2.8137692382030544","5.296186412130178","0.9501132685137923","0.008877144633960608","0.04100958685224706"
"892","15","310","-11.34930657","4.171920469","TRUE","68","-11.34930656655721","4.171920469310384","-2.7029421625319214","0.42626910750749125","0.5067644505890943","0.06696644190341439"
"893","15","185","0.164108034","16.06988214","TRUE","68","0.16410803367877058","16.069882138380944","-8.548657930450728","0.0023164163435973485","0.19244354315303208","0.8052400405033706"
"894","15","268","2.595143001","14.26536305","TRUE","68","2.5951430010618903","14.265363046687003","3.861805948190337","0.008087963468147","0.9919116347746277","4.0175722522484215E-7"
"895","105","174","-21.18786652","18.08204324","TRUE","68","-21.18786651891616","18.08204323878573","1.3363483830353826","0.1799142431305687","0.7147353317791552","0.1053504250902761"
"896","105","198","-15.99889564","27.33793471","TRUE","68","-15.998895636511936","27.33793471348772","6.003480130259874","0.007694670004423237","0.0028178688375600346","0.9894874611580168"
"897","0","269","-7.563189928","5.764048404","TRUE","68","-7.563189927910353","5.764048404494038","-3.561185441159158","0.6829564161315999","0.31257296831047243","0.0044706155579278106"
"898","15","21","-4.918069273","-17.06225297","TRUE","69","-4.918069273463404","-17.062252970070286","-1.999057219845699","0.1113033857746504","0.8074905860144577","0.08120602821089193"
"899","105","139","-7.318072359","3.149668278","TRUE","69","-7.318072359178968","3.149668278344781","-3.688032469583762","0.5406331783767205","0.4452974220524318","0.01406939957084771"
"900","105","59","-11.21202083","-1.068138662","TRUE","69","-11.212020826394415","-1.0681386622072746","-5.685945789779881","0.010079887654891066","0.3071819002641393","0.6827382120809697"
"901","105","34","0.802186781","2.005506334","TRUE","69","0.8021867814387701","2.005506333545047","0.9523112380156116","0.18784279080574057","0.008535775677781016","0.8036214335164785"
"902","0","232","5.864446484","5.101611979","TRUE","69","5.864446483670257","5.101611979406685","-2.342101765637613","0.18637208277882777","0.8095754128968209","0.00405250432435122"
"903","15","98","-5.328519707","-1.330242728","TRUE","69","-5.328519707295722","-1.3302427276318611","-1.407751077608968","6.382536018982204E-6","0.999697931906813","2.9568555716801107E-4"
"904","105","269","-18.0788033","0.873630664","TRUE","69","-18.078803298839638","0.8736306643442342","1.9168332997834332","0.7523023825447471","0.24767392005582314","2.3697399429740047E-5"
"905","105","289","0.117650482","3.414073759","TRUE","69","0.11765048208780526","3.414073759301792","5.23866381591718","0.0010293860344765353","0.09930163626717463","0.899668977698349"
"906","0","68","9.4224364","10.56525271","TRUE","69","9.422436399526083","10.56525270771389","0.45413498143095055","0.12295880016483697","0.5539176350508834","0.3231235647842796"
"907","15","295","4.836482037","-2.372136595","TRUE","69","4.836482037203307","-2.372136595056635","-6.849746769260711","0.028438751745052535","0.6581989291872449","0.3133623190677024"
"908","15","114","12.50986292","-5.386835524","TRUE","70","12.509862920523624","-5.386835524469375","-3.407252591837359","4.057469053326153E-6","0.9885983197136986","0.011397622817247963"
"909","15","312","9.88330553","0.19291108","TRUE","70","9.883305530371276","0.19291107956734221","-6.295085704868075","0.004831525297032452","0.06637076402801233","0.9287977106749553"
"910","15","228","3.317245612","2.732736038","TRUE","70","3.317245612317172","2.7327360383152772","-10.195495500187304","0.012813999302014654","0.20503743260301413","0.7821485680949711"
"911","15","330","-1.025833211","-13.90141194","TRUE","70","-1.0258332111419968","-13.901411938837335","6.4654471610909034","0.01567249212261688","0.9626563874807044","0.021671120396678904"
"912","105","131","-12.39880961","-10.28282005","TRUE","70","-12.398809614479184","-10.282820049065986","4.142614675572243","0.10744535848020666","0.022049239835244545","0.8705054016845487"
"913","15","329","-3.333883192","-16.93889308","TRUE","70","-3.333883192281448","-16.938893077179777","7.096320864392954","0.0023796986263007196","0.8427234618379839","0.15489683953571537"
"914","105","338","15.22749032","5.950831618","TRUE","70","15.22749031665698","5.9508316184416925","7.240367015690149","1.8539703571049065E-4","0.28737834938616347","0.7124362535781261"
"915","15","296","-7.532552774","10.22338496","TRUE","70","-7.5325527739581934","10.223384960206394","5.947409923939945","0.007039138483821999","0.621245624946777","0.37171523656940086"
"916","15","11","3.846337442","-8.121825703","TRUE","70","3.846337442112378","-8.121825703462362","-0.44674609469701343","4.9168518572822054E-5","0.8697848542059021","0.13016597727552512"
"917","0","263","-7.862937467","-1.499084604","TRUE","70","-7.862937467187659","-1.4990846039332169","-3.931619171589418","0.5161455369424741","0.02507634089605164","0.4587781221614743"
"918","105","170","-15.36781239","-0.402202552","TRUE","71","-15.367812389647248","-0.4022025516469121","-14.15073422142954","0.12368087175277061","0.02369426705828862","0.8526248611889408"
"919","105","131","-5.262621783","10.1068965","TRUE","71","-5.262621783126958","10.106896499852764","4.429896360915663","0.1051900899818026","1.6387666091847643E-6","0.8948082712515882"
"920","105","47","-2.681335105","3.858495172","TRUE","71","-2.6813351049446066","3.8584951717445044","-2.9874537370886376","0.2581867799553972","0.7129757055912096","0.028837514453393095"
"921","0","81","-3.473837499","11.53397572","TRUE","71","-3.4738374988397327","11.533975722602811","-1.051533353670225","5.469306600892734E-5","0.47341774674094683","0.5265275601930443"
"922","105","115","-7.424970615","-0.303018761","TRUE","71","-7.424970614764783","-0.30301876144036566","4.894877372517387","0.8421666474992124","0.016306305711879576","0.14152704678890804"
"923","15","32","-6.225675499","2.939619167","TRUE","71","-6.225675498956289","2.9396191674243735","8.823342105745754","0.0023419186952665857","0.725153596822429","0.2725044844823045"
"924","105","180","-10.36284105","5.764023603","TRUE","71","-10.362841054064534","5.7640236034029195","-3.402493792772791","0.8640587701305418","0.009833472625733447","0.12610775724372467"
"925","105","302","-1.126254683","12.44328137","TRUE","71","-1.1262546833616343","12.443281370615457","3.6890345037661465","3.545416249866883E-4","0.01194780808119166","0.9876976502938217"
"926","15","78","-4.263952289","-6.489676099","TRUE","71","-4.263952288754212","-6.48967609871301","14.085775554884512","0.2103310094570236","0.629943921815291","0.15972506872768538"
"927","15","256","3.341643066","-0.205257181","TRUE","71","3.3416430657042753","-0.2052571805728025","-0.6677472498948018","0.15720027877606754","0.842673740722495","1.259805014373626E-4"
"928","15","189","16.22538709","-5.299762764","TRUE","72","16.225387085998396","-5.299762763861954","1.1788582242916186","4.9703650101895725E-5","0.7642846142216748","0.23566568212822323"
"929","15","204","11.69471103","-10.10145616","TRUE","72","11.694711031482903","-10.101456161024743","0.8188062546479618","0.6001182934400899","0.39928180076152253","5.999057983875431E-4"
"930","0","197","-6.212291538","-6.42003595","TRUE","72","-6.212291537740849","-6.420035950214286","-0.6533377832115157","0.0010807686287709001","0.03077770824121673","0.9681415231300123"
"931","0","129","-0.95516397","0.575546467","TRUE","72","-0.9551639703549908","0.5755464673643953","12.38953126162706","0.012776210996163691","0.9796497332290446","0.0075740557747917695"
"932","105","157","4.229118181","12.09635771","TRUE","72","4.229118180741824","12.096357708892414","5.739364073006417","0.22169961549345013","0.25588204227220196","0.5224183422343479"
"933","105","291","1.465602803","9.375190701","TRUE","72","1.46560280284465","9.375190701451665","-2.5528511609576423","0.6997023202238216","0.30026070079620576","3.6978979972609385E-5"
"934","15","280","5.199508466","1.472624095","TRUE","72","5.199508465820834","1.472624095190477","4.76195028114089","0.6311785188187093","0.13363635512130007","0.23518512605999053"
"935","15","311","-2.520978377","-2.009824395","TRUE","72","-2.5209783771773306","-2.0098243951868873","1.0271214767556804","0.057976699370032886","0.8895215864804871","0.05250171414947995"
"936","0","32","-1.654064652","-8.834551185","TRUE","72","-1.654064652095979","-8.834551185394941","-2.8576551067200704","0.8240247078770639","0.1405821392708899","0.03539315285204617"
"937","15","269","3.005439917","-0.757149145","TRUE","72","3.0054399173922786","-0.7571491453983699","-14.393132799718844","0.3495279515525826","0.5733383253016289","0.07713372314578866"
"938","15","219","-20.92989259","2.277590084","TRUE","73","-20.929892587038278","2.2775900836149976","6.785045255891188","0.020576461492014232","0.11210779241128228","0.8673157460967036"
"939","0","202","-3.85744529","-8.585968422","TRUE","73","-3.857445289935243","-8.585968422128385","-0.1448449210105882","0.34853761461294624","0.6437203506362511","0.007742034750802616"
"940","0","64","-17.90176683","-9.918224846","TRUE","73","-17.901766831606245","-9.918224845608131","-3.3984273893901795","0.03359553817454524","0.7017490487192054","0.2646554131062493"
"941","0","288","-10.13794769","-10.12770563","TRUE","73","-10.13794769352705","-10.127705631547194","-7.65064846005901","0.19460321847473486","0.1311801417371093","0.6742166397881558"
"942","15","91","-12.23359679","-2.695307057","TRUE","73","-12.233596792984851","-2.6953070565935127","-3.386475678927444","0.9774922549425723","0.01730956414344707","0.0051981809139805355"
"943","0","225","0.911652116","6.229208835","TRUE","73","0.9116521163469198","6.229208835049377","-6.3397949379435925","0.0024480907203170777","0.08632721717894065","0.9112246921007423"
"944","15","91","-13.12085766","0.786857977","TRUE","73","-13.120857658558629","0.7868579765532218","1.5357222721466464","0.6438474669510789","0.08043826394822713","0.27571426910069396"
"945","105","262","-11.96827258","-0.179269659","TRUE","73","-11.968272575562342","-0.1792696587984679","-2.7921937901389","0.5674780218237329","0.0128623014229303","0.4196596767533369"
"946","0","77","-11.75200067","-7.226665453","TRUE","73","-11.752000672979506","-7.22666545259889","-9.483308434220575","0.13039492765294966","0.31074838113221603","0.5588566912148343"
"947","15","247","-12.99387535","-11.07885087","TRUE","73","-12.993875345662078","-11.078850870428663","-9.946132411768383","0.6801481416792325","0.004223412600818225","0.31562844571994925"
"948","15","305","4.081151741","-3.373960531","TRUE","74","4.08115174054337","-3.373960531242572","10.480953135987317","0.03733678698145758","0.8297904521629904","0.132872760855552"
"949","15","222","4.465085191","-13.33839782","TRUE","74","4.46508519123108","-13.338397820465016","-1.6390467327043305","0.36111470317926037","0.02259492477923472","0.6162903720415049"
"950","15","159","1.98515179","1.672784687","TRUE","74","1.9851517895711859","1.672784686511486","7.78283471345102","0.43647898431495724","0.5631801888455673","3.408268394754385E-4"
"951","105","271","7.591189049","-2.987145229","TRUE","74","7.591189049132867","-2.9871452292495224","-0.9245269697848153","0.45519848655503903","0.0012684817642442366","0.5435330316807168"
"952","15","202","16.23463748","-7.285541514","TRUE","74","16.234637481669395","-7.28554151438752","0.4831344405802378","0.17448956845457425","0.8109578197791993","0.014552611766226398"
"953","105","357","2.362371538","-6.744774329","TRUE","74","2.3623715380230275","-6.74477432933474","9.415911740752575","0.2722733877877688","0.06991164548743017","0.6578149667248011"
"954","15","80","4.607492349","-2.605984168","TRUE","74","4.6074923489960025","-2.6059841681315143","0.2664972249648354","0.046260249920569464","0.7377931008610866","0.21594664921834392"
"955","15","120","-1.58157912","-8.748362881","TRUE","74","-1.581579120009585","-8.748362881127127","11.393358358399714","2.7871407081002833E-7","0.12442706197409961","0.8755726593118295"
"956","105","96","7.589745383","-7.950725384","TRUE","74","7.589745383086378","-7.950725383950423","8.121152216067937","8.288426493860577E-4","0.025759909447511924","0.973411247903102"
"957","15","54","6.175331499","-21.69762993","TRUE","74","6.175331499384773","-21.697629934277025","-1.2414499094649232","0.3945605926707324","0.5923803180738255","0.01305908925544219"
"958","105","277","-7.754738386","2.161933275","TRUE","75","-7.754738386449265","2.1619332745537623","-0.6880299457564663","0.32939633408738517","1.6923625938672498E-4","0.6704344296532281"
"959","105","6","-1.704996435","5.0965797","TRUE","75","-1.7049964349492321","5.096579700029199","-8.260321301539518","0.008868670476124168","0.9534420551818986","0.03768927434197722"
"960","0","28","-8.125546701","0.689056545","TRUE","75","-8.125546701355448","0.6890565448225872","-13.210405155948916","0.26750502692093003","0.10011918151416682","0.6323757915649031"
"961","105","49","-8.000496266","13.72967967","TRUE","75","-8.000496265632265","13.72967966653014","-6.161674853664927","0.776008217302781","0.05329104425495268","0.1707007384422664"
"962","105","9","-6.450726163","10.44834456","TRUE","75","-6.450726162517848","10.448344559872977","-0.7229460911976808","6.323257890009497E-5","0.9551896850621772","0.044747082358922795"
"963","0","63","-5.134020352","3.88076854","TRUE","75","-5.13402035231969","3.8807685399254837","3.9045724448881596","0.06964719862756336","0.03301497238244663","0.89733782898999"
"964","15","222","2.895883406","7.820181317","TRUE","75","2.8958834060648733","7.820181316682264","1.0860093534004007","0.037747200410911785","5.841997381664709E-8","0.9622527411691143"
"965","0","73","-11.66828479","0.077338852","TRUE","75","-11.668284790251336","0.07733885198437296","-1.6570497058627607","1.2896277319670575E-6","0.9584037618498544","0.04159494852241356"
"966","105","172","-5.477435946","15.24654727","TRUE","75","-5.477435946036103","15.246547268650485","-7.947995320246859","0.03458188128022889","0.9594131575288196","0.006004961190951439"
"967","105","355","13.85115257","2.331123435","TRUE","75","13.851152572901341","2.331123435257932","1.2742373672176153","0.004221775481924483","0.990432962980217","0.00534526153785854"
"968","15","285","12.7815733","-1.770931555","TRUE","76","12.781573297629237","-1.7709315554882958","5.224239028820299","0.15993395568780838","0.008251930953928099","0.8318141133582636"
"969","15","123","6.490735696","-7.670661665","TRUE","76","6.490735695620303","-7.670661665079198","11.748584445446772","0.06426071977977624","0.8727637353734032","0.0629755448468205"
"970","15","153","14.39773488","-6.397263257","TRUE","76","14.397734883236993","-6.397263257007722","1.2594716478827959","0.23144065762069146","0.7400508912571655","0.028508451122142987"
"971","15","21","18.93494995","-0.418588519","TRUE","76","18.934949948670614","-0.4185885185912186","16.896133728029575","1.3172768728944892E-5","0.020807439047645624","0.9791793881836254"
"972","15","39","3.699628364","-2.231768061","TRUE","76","3.699628364423586","-2.231768060721584","23.99212492040423","0.03219627294181859","0.856553741700764","0.11124998535741742"
"973","105","316","-3.109673459","-10.16636564","TRUE","76","-3.109673459176804","-10.166365640871991","16.84054602951566","0.9964792018183154","0.0030654345189671667","4.553636627172829E-4"
"974","105","172","13.94544175","6.667181115","TRUE","76","13.94544174701646","6.667181114680554","3.29654204503552","0.29459498929398964","0.6066402800096399","0.09876473069637043"
"975","105","244","4.853824104","-3.653844384","TRUE","76","4.853824104227765","-3.653844384001513","3.1076521581400955","5.54489564840838E-4","0.2462303195569931","0.7532151908781661"
"976","15","266","15.28444952","-15.88059619","TRUE","76","15.284449519353469","-15.880596194997324","3.2840330828062676","8.816383699142826E-4","3.344614391309091E-6","0.9991150170156945"
"977","15","157","1.474551642","-9.701622359","TRUE","76","1.4745516416292777","-9.701622358566413","6.009762540736379","0.0021235408073666394","0.18710064063086496","0.8107758185617684"
"978","15","46","-0.019327336","0.222279119","TRUE","77","-0.019327336257134675","0.22227911856124383","-10.604269438967815","2.292644809690295E-4","0.22390358844217623","0.7758671470768548"
"979","15","260","-5.839616769","-6.150471872","TRUE","77","-5.839616769263607","-6.15047187244164","-10.721997500002937","1.3096479795766827E-4","0.29556483185349547","0.7043042033485467"
"980","105","343","-6.389579675","-2.203501156","TRUE","77","-6.389579674674799","-2.203501156388734","-9.403987725731962","0.98175136940778","0.011694278496073265","0.006554352096146783"
"981","15","96","-14.32720803","-4.629100409","TRUE","77","-14.327208026116704","-4.6291004086065906","-11.8882403857471","0.03167499366610698","0.8245997569078224","0.1437252494260706"
"982","15","220","-1.383268518","2.949040917","TRUE","77","-1.3832685180551527","2.949040917448764","4.963439021660516","0.29779916622070307","0.4556111255914108","0.24658970818788614"
"983","15","253","-1.790284712","-3.751272539","TRUE","77","-1.7902847122531202","-3.751272538715502","-7.381269357126347","0.0372325898846133","0.89786280692866","0.06490460318672663"
"984","105","64","7.919817533","1.631714217","TRUE","77","7.919817533087208","1.631714216573425","-16.625519809966463","0.010827954054603761","0.09695266036606669","0.8922193855793297"
"985","15","201","-14.64367101","-5.203392788","TRUE","77","-14.643671013459635","-5.2033927878930895","-2.1190601099862896","1.719239602560228E-5","0.25429590274158453","0.7456869048623899"
"986","15","325","-11.29811311","-3.937596365","TRUE","77","-11.2981131053649","-3.93759636451454","-10.045449633007353","0.02727278319279963","0.09616614289221058","0.8765610739149897"
"987","15","326","-11.944027","-11.87082095","TRUE","77","-11.944027001401038","-11.870820945617066","-11.375328660493244","0.009768416684343924","0.7726003855410725","0.21763119777458367"
"988","0","157","3.548162268","-2.292124296","TRUE","78","3.5481622676280375","-2.2921242960212567","10.416775007881547","0.5679129290642323","2.4259176855137403E-4","0.4318444791672163"
"989","0","206","-5.18053529","11.29637405","TRUE","78","-5.180535290476333","11.296374049670952","12.719325848146593","0.20920010330666125","3.780760679508287E-4","0.7904218206253879"
"990","105","39","9.729452439","-4.755415096","TRUE","78","9.729452439048204","-4.755415096252068","8.977214757977638","0.03710908075201952","0.19888470537053246","0.764006213877448"
"991","105","331","12.47860295","12.09925626","TRUE","78","12.478602949755595","12.099256262326971","5.4729548939056745","4.950010646194768E-4","0.9169677425423651","0.08253725639301536"
"992","15","324","5.792418208","1.694775367","TRUE","78","5.792418208064769","1.6947753670307533","-0.45652087155249177","4.820265564598732E-10","0.9185922745771685","0.08140772494080492"
"993","15","31","-9.051582876","12.69061638","TRUE","78","-9.051582875902572","12.69061637851608","7.010703169508762","0.2656898556142681","0.7334516984048817","8.584459808502637E-4"
"994","15","347","-2.044706765","-16.3647916","TRUE","78","-2.04470676475391","-16.36479160382214","8.889362676798836","0.024437169240188905","0.0010039767148757334","0.9745588540449354"
